,saleprice,overallqual,totalsqfeet,centralair,garagecars,lotfrontage,bsmtunfsf,lotarea,x1stflrsf,mszoning_RM,age,functional,openporchsf,bsmtexposure,overallcond,yearbuilt,wooddecksf,x2ndflrsf,neighrich,heatingqc,condition1_Norm,bsmtfullbath,mszoning_RL,kitchenqual,salecondition_Normal,screenporch,neighborhood_CollgCr,neighborhood_Sawyer,neighborhood_Crawfor,enclosedporch
380,11.7519423654407,5,2717,1,1,50,808,5000,1026,0,60,7,0,1,6,1924,0,665,1,3,1,0,1,4,1,0,0,0,0,242
381,12.1428665696264,7,2594,1,2,60,1293,7200,1301,0,0,7,121,1,5,2006,216,0,1,5,1,1,0,4,0,0,0,0,0,0
382,12.271392111650801,7,2736,1,2,79,939,9245,939,0,1,7,53,3,5,2006,144,858,1,5,1,0,1,4,1,0,1,0,0,0
383,11.238488619268502,6,1568,0,2,60,784,9000,784,0,59,7,0,1,3,1928,0,0,1,3,1,0,0,3,1,0,0,0,0,91
384,12.388394202324099,6,3533,1,2,80,595,53107,1079,0,15,7,231,3,5,1992,216,874,1,5,0,1,1,4,1,0,0,0,0,0
385,12.1652506510099,8,2525,1,2,43,1232,3182,1269,0,5,7,20,1,5,2004,146,0,1,5,1,0,1,4,1,144,0,0,0,0
386,11.3022044336546,5,1842,1,0,58,658,8410,658,0,10,7,151,1,3,1910,0,526,1,3,0,0,1,3,0,0,0,0,0,0
387,11.736069016284402,6,2166,1,1,72,410,7200,1125,0,33,7,0,3,6,1976,296,0,1,5,1,1,1,3,0,0,0,0,0,0
388,12.160028707028802,7,2947,1,2,93,1468,9382,1479,0,8,7,25,1,5,1999,120,0,1,5,1,0,1,4,1,0,1,0,0,0
389,12.9621946252515,10,4014,1,3,96,402,12474,1742,0,0,7,134,3,5,2007,196,590,2,5,1,1,1,5,0,0,0,0,0,0
390,11.6868787720937,5,2228,1,1,50,229,8405,961,0,58,7,130,1,8,1900,0,406,1,5,1,1,1,3,1,0,0,0,0,112
391,12.278393307109802,6,2765,1,2,71,114,12209,804,0,7,7,192,1,5,2001,125,1157,1,5,1,1,1,4,1,0,0,0,0,0
392,11.5759002641316,5,882,1,1,73,0,8339,882,0,48,7,0,0,7,1959,0,0,1,3,1,0,1,3,1,0,0,0,0,0
393,11.5129254649702,4,1576,1,0,51,522,7446,788,0,56,7,0,1,5,1941,0,0,1,3,0,0,1,3,0,0,0,0,0,0
394,11.5991031612113,5,1769,1,1,60,735,10134,735,0,57,7,39,1,6,1940,0,299,1,4,1,0,1,3,1,0,0,0,0,0
395,11.7675676833438,5,2288,1,1,68,405,9571,1144,0,54,7,0,3,6,1956,44,0,1,3,1,1,1,3,1,0,0,0,0,0
396,11.7199396343546,5,1788,1,2,60,117,7200,894,0,37,7,0,3,5,1972,215,0,1,3,1,0,1,3,1,0,1,0,0,0
397,12.0406082058026,5,2676,1,1,69,324,7590,876,0,45,7,168,1,5,1962,0,936,1,3,0,0,1,3,1,0,0,0,0,0
398,11.1124478983731,5,2038,1,1,60,961,8967,1077,1,57,2,0,1,2,1920,0,0,0,4,1,0,0,3,0,0,0,0,0,0
399,12.3925522124728,7,2642,1,2,65,280,8125,1112,0,2,7,168,1,5,2006,0,438,1,5,1,1,0,4,1,0,0,0,0,0
400,12.4110522262167,8,2548,1,2,38,474,14963,1288,0,12,7,30,1,5,1996,120,0,1,5,1,1,1,5,1,224,0,0,0,0
401,12.0136401449855,7,2620,1,2,65,1286,8767,1310,0,1,7,0,3,5,2005,0,0,1,5,1,0,1,4,0,0,1,0,0,0
402,11.589886506106401,5,1344,1,1,60,672,10200,672,0,11,7,0,1,8,1940,168,0,1,5,1,0,1,3,1,0,0,1,0,0
403,12.460714863903801,8,3404,1,2,93,1141,12090,1165,0,8,7,123,1,5,1998,144,1098,2,4,1,0,1,4,0,0,0,0,0,0
404,12.031719258385401,6,2378,1,2,64,806,10364,806,0,11,7,40,1,5,1995,0,766,1,4,1,0,1,3,1,0,0,0,0,0
405,11.918390573078401,4,2901,1,2,72,165,9991,1620,0,16,6,78,1,4,1976,120,0,1,5,0,1,1,3,1,0,0,1,0,0
406,11.6526874073454,6,2703,1,1,51,1064,10480,1166,0,58,2,0,1,5,1936,0,0,1,5,1,0,1,3,1,0,0,0,0,0
407,12.083905011556,6,2520,1,1,63,840,15576,840,0,32,7,0,1,7,1915,0,840,1,5,1,0,1,3,1,0,0,0,1,160
408,12.5425448821514,7,3235,1,3,109,1063,14154,1071,0,1,7,62,1,5,2006,192,1101,2,5,1,0,1,4,0,0,0,0,0,0
409,12.7359653320134,8,3112,1,3,85,245,10800,1050,0,0,7,102,1,5,2007,0,1028,1,5,1,1,0,5,0,0,0,0,0,0
410,11.002099841204199,5,2552,1,1,68,1276,9571,1276,0,51,4,0,1,3,1958,0,0,1,3,1,0,1,3,0,0,0,0,0,0
411,11.8844890214027,5,2112,0,2,100,0,34650,1056,0,51,7,0,2,5,1955,264,0,1,3,1,1,1,3,1,0,0,0,0,0
412,12.3104326608544,7,2948,1,2,72,892,4403,1478,0,1,7,144,3,5,2009,0,0,1,5,1,1,0,4,0,0,0,0,0,0
413,11.6526874073454,5,2036,1,2,56,1008,8960,1028,1,60,7,0,1,6,1927,0,0,1,4,0,0,0,3,1,0,0,0,0,130
414,12.3371009079366,7,3177,1,3,59,499,11228,1080,0,15,7,187,1,5,1993,196,1017,1,5,1,0,1,4,1,0,0,0,0,0
415,12.106992367829498,7,2680,1,2,73,1316,8899,1340,0,0,7,30,3,5,2007,100,0,1,5,1,0,1,4,0,0,0,0,0,0
416,11.915051671812902,6,2072,1,2,74,463,7844,672,0,28,7,0,1,7,1978,0,728,1,3,1,0,1,3,1,0,0,1,0,0
417,12.384218830913598,6,3994,0,3,86,242,22420,1370,0,57,7,0,1,6,1918,0,1254,1,3,0,1,1,3,1,0,0,0,1,0
418,11.7440371859336,5,1890,0,1,60,444,8160,756,0,57,7,0,1,6,1940,0,378,1,2,1,1,1,3,0,0,0,0,0,0
419,11.8635823365834,5,2112,1,1,65,281,8450,1056,0,42,7,85,1,6,1968,0,0,1,5,1,1,1,3,1,0,0,0,0,184
420,12.2370866990593,7,2688,1,4,78,35,7060,1344,1,10,7,0,4,5,1997,0,0,1,5,1,2,0,3,0,0,0,0,0,0
421,12.278393307109802,6,3204,1,2,80,356,16635,1602,0,9,7,0,1,7,1977,240,0,1,4,1,0,1,4,1,0,0,0,0,0
422,11.635143097694499,5,1976,1,2,100,988,21750,988,0,54,7,0,1,5,1954,0,0,1,5,0,0,1,3,1,0,0,0,0,0
423,12.6603279178078,8,4100,1,3,80,484,9200,1470,0,10,7,66,1,5,1998,0,1160,2,4,1,1,1,4,1,0,0,0,0,0
424,11.842229212112802,6,2392,1,1,72,580,9000,1196,0,52,7,44,1,5,1956,0,0,1,4,1,1,1,3,1,0,0,0,0,0
425,11.8130300574206,7,2040,1,1,60,651,3378,707,1,17,7,0,1,8,1946,0,682,1,4,1,0,0,3,1,0,0,0,0,126
426,12.5245263766487,7,3162,1,2,67,0,12800,1644,0,20,7,0,4,5,1989,80,0,1,4,1,1,1,4,1,396,0,0,0,0
427,11.599176553013502,4,1814,1,1,77,619,8593,907,0,51,7,0,1,6,1957,0,0,1,5,1,0,1,3,1,0,0,0,0,0
428,12.1828040185908,7,2416,1,2,64,544,6762,1208,0,0,7,54,1,5,2007,105,0,1,5,1,1,1,4,0,0,1,0,0,0
429,12.072541252905701,6,2804,1,2,130,387,11457,1412,0,21,7,0,2,5,1988,0,0,1,3,1,1,1,4,1,0,0,0,0,169
430,11.3551013797767,6,1470,1,1,21,96,1680,483,1,37,7,0,1,5,1971,0,504,0,3,1,0,0,3,0,0,0,0,0,0
431,11.2885311317544,6,2099,1,0,60,901,5586,1088,1,10,7,98,1,7,1920,0,110,1,4,0,0,0,3,0,0,0,0,0,0
432,11.715866308966902,5,2130,1,2,24,294,1920,765,1,36,6,36,1,5,1971,240,600,0,5,1,1,0,3,1,0,0,0,0,0
433,12.106252310248001,6,2530,1,2,100,926,10839,926,0,10,7,36,1,5,1997,0,678,1,5,1,0,1,3,1,0,0,0,0,0
434,11.3022044336546,4,1260,1,0,21,135,1890,630,1,36,7,0,3,7,1972,88,0,0,4,1,1,0,3,1,0,0,0,0,0
435,12.264341553654198,7,2460,1,2,43,70,10667,827,0,13,7,61,3,6,1996,158,834,1,5,0,1,1,4,1,0,1,0,0,0
436,11.6613454700885,6,1766,1,2,40,648,4400,734,1,56,7,0,1,8,1920,0,384,1,3,1,0,0,3,1,0,0,0,0,0
437,11.6868787720937,6,1788,1,1,50,884,6000,904,1,5,7,0,1,7,1926,0,0,1,4,1,0,0,3,1,0,0,0,0,105
438,11.4114462960204,5,1134,0,1,40,75,4280,694,0,5,7,0,1,6,1913,0,0,1,3,1,0,1,4,1,0,0,0,1,34
439,11.608235644774599,6,1880,1,2,67,684,12354,684,0,9,7,46,2,8,1920,0,512,1,4,1,0,1,4,1,0,0,0,0,0
440,13.2267233927286,10,5496,1,3,105,788,15431,2402,0,1,7,72,4,5,2008,0,0,2,5,1,1,1,5,1,170,0,0,0,0
441,11.6784399034478,4,2880,0,0,92,1307,12108,1440,0,53,7,0,1,4,1955,0,0,1,3,1,0,1,2,1,0,0,0,0,0
442,12.0008917945901,5,2651,1,2,52,1078,6240,1128,1,16,7,0,1,7,1930,0,445,1,3,1,0,0,3,1,0,0,0,0,0
443,12.058152515453598,7,2516,1,3,53,1258,3922,1258,0,0,7,16,3,5,2006,144,0,1,5,1,0,1,4,0,0,0,0,0,0
444,12.254862809699599,7,2823,1,2,70,273,8750,933,0,13,7,133,1,5,1994,144,975,1,5,1,1,1,4,1,0,1,0,0,0
445,11.7558716435806,6,3125,1,2,73,1436,9855,1689,0,53,7,0,1,5,1956,0,0,1,2,1,0,1,3,1,0,0,0,0,0
446,12.154779351142599,6,3405,1,2,137,557,16492,1888,0,8,4,0,1,6,1966,0,0,1,5,0,0,1,4,1,0,0,0,0,0
447,12.2055725204885,7,2816,1,2,64,930,11214,956,0,7,7,0,1,5,1998,89,930,1,4,1,0,1,4,1,0,0,0,0,0
448,11.691071650353699,6,2156,1,1,50,780,8600,780,1,56,7,0,1,6,1937,0,596,0,3,1,0,0,3,1,0,0,0,0,0
449,11.6952470217642,3,1832,1,1,50,318,6000,679,1,5,7,176,1,7,1948,0,504,1,5,1,0,0,3,1,0,0,0,0,0
450,11.608235644774599,6,1626,1,1,70,813,5684,813,1,1,7,113,1,8,1930,0,0,1,5,1,0,0,4,1,0,0,0,0,0
451,12.5425448821514,7,3066,1,2,62,878,70761,1533,0,31,7,54,4,5,1975,200,0,1,3,1,1,1,4,1,0,0,0,0,0
452,12.2258752728264,6,2628,1,2,82,130,9303,888,0,10,7,122,1,5,1996,144,868,1,5,1,1,1,3,1,0,0,0,0,0
453,12.254862809699599,8,2358,1,2,75,768,9000,786,0,1,7,30,1,5,2008,0,804,1,5,1,0,0,4,1,0,0,0,0,0
454,12.144197241812101,5,3456,1,2,63,122,9297,1728,0,30,7,0,1,5,1976,0,0,1,3,1,2,1,3,0,0,0,0,0,0
455,12.0753943218881,7,2484,1,2,80,326,9600,1242,0,34,7,0,1,6,1973,0,0,1,2,1,0,1,3,1,0,0,0,0,0
456,11.4927227576527,5,1968,0,3,34,624,4571,624,1,58,7,0,1,5,1916,0,720,1,2,1,0,0,3,0,0,0,0,0,96
457,12.4529327234617,4,3027,1,2,80,248,53227,1663,0,14,6,137,4,6,1954,224,0,1,5,1,1,1,4,1,0,0,0,0,0
458,11.989159643966598,8,2254,1,1,60,588,5100,833,1,12,7,63,1,7,1925,192,833,1,2,1,0,0,4,1,0,0,0,0,0
459,11.608235644774599,5,1912,1,1,51,524,7015,979,0,59,7,0,1,4,1950,0,224,1,3,1,1,1,4,1,0,0,0,0,248
460,12.4815619372163,8,2767,1,2,75,288,8004,832,0,0,7,150,1,5,2009,0,1103,1,5,0,1,0,3,0,0,0,0,0,0
461,11.951180395901401,7,1695,1,2,60,0,7200,575,0,2,7,0,1,9,1936,256,560,1,5,0,1,1,4,1,0,0,0,0,0
462,11.0410480813427,5,1728,1,1,60,0,8281,864,0,44,7,0,1,5,1965,0,0,1,4,1,0,1,3,1,0,0,1,0,236
463,12.1479137313566,6,2375,1,1,74,389,11988,849,0,13,7,0,1,7,1934,0,811,1,2,1,0,1,3,1,0,0,0,1,0
464,11.7280368445872,5,2080,1,0,60,424,8430,1040,0,31,7,0,1,5,1978,0,0,1,3,1,0,1,3,1,0,1,0,0,0
465,12.0936875149354,7,2789,1,2,43,1375,3072,1414,1,2,7,20,1,5,2004,144,0,1,5,1,0,0,4,1,0,0,0,0,0
466,12.0257490913989,7,2554,1,2,85,499,10628,1277,0,37,7,0,4,5,1970,0,0,1,3,1,1,1,3,1,176,0,0,0,0
467,11.8947807074393,5,2372,1,1,79,342,9480,888,0,12,7,0,1,7,1942,168,756,1,5,0,0,1,4,1,0,0,0,0,0
468,12.4292161968444,8,3260,1,3,98,1626,11428,1634,0,1,7,44,1,5,2006,0,0,2,5,1,0,1,4,1,0,0,0,0,0
469,12.1388638958367,6,2542,1,2,76,406,9291,832,0,15,7,70,1,5,1993,144,878,1,5,0,0,1,4,1,0,0,0,0,0
470,12.264341553654198,8,2990,1,2,60,0,6820,1502,0,25,7,54,3,5,1985,0,0,2,3,1,1,1,4,1,140,0,0,0,0
471,12.154779351142599,7,2777,1,2,92,808,11952,1161,0,30,7,0,1,6,1977,0,808,1,3,0,0,1,3,1,276,0,0,0,0
472,11.904967552746301,6,1619,1,2,35,88,3675,1072,1,3,7,28,4,5,2005,0,0,1,5,1,1,0,3,1,0,0,0,0,0
473,12.9945300058944,8,3952,1,3,110,626,14977,1976,0,0,7,63,4,5,2006,250,0,2,5,1,1,1,4,0,0,0,0,0,0
474,12.433208218113899,8,3146,1,2,41,298,5330,1652,0,7,7,48,3,5,2000,96,0,2,5,1,1,1,5,1,0,0,0,0,0
475,11.7943379244084,5,1940,1,2,80,340,8480,970,0,44,7,24,1,6,1963,0,0,1,3,1,1,1,3,1,192,0,1,0,0
476,12.2496109475447,6,2971,1,2,75,484,13125,1493,0,10,7,39,4,5,1997,140,0,1,5,1,1,1,4,1,0,1,0,0,0
477,12.8479265317026,9,4796,1,3,105,2153,13693,2069,0,1,7,84,3,5,2006,414,574,2,5,1,0,1,5,1,0,0,0,0,0
478,12.601487417784801,8,3423,1,3,79,417,10637,1718,0,1,7,44,4,5,2007,208,0,1,5,1,1,1,4,1,0,1,0,0,0
479,11.40166982941,4,2038,1,2,50,739,5925,1131,1,7,7,72,1,7,1937,0,0,1,3,1,0,0,3,0,0,0,0,0,0
480,12.694652660348801,9,3683,1,3,98,572,16033,1850,0,1,7,112,4,5,2004,519,0,2,5,1,1,1,4,1,0,0,0,0,0
481,12.832011076396698,9,3584,1,3,72,225,11846,1792,0,2,7,49,4,5,2003,206,0,2,5,1,1,1,5,1,0,0,0,0,0
482,11.951180395901401,7,2736,1,1,50,611,2500,916,1,4,5,0,1,8,1915,0,910,1,5,1,1,0,5,1,0,0,0,0,0
483,12.0076217068063,6,2432,1,2,32,319,4500,1216,1,8,7,125,1,5,1998,0,0,1,5,1,1,0,3,1,0,0,0,0,0
484,11.7943379244084,5,1998,1,1,72,411,7758,999,0,6,7,132,1,7,1962,0,0,1,4,1,1,1,4,1,0,0,1,0,0
485,11.898187865760901,5,2226,1,1,80,506,9600,1113,0,2,7,80,1,7,1950,0,0,1,4,1,0,1,4,1,0,0,0,0,120
486,11.9576112862317,5,2146,1,2,79,237,10289,1073,0,42,7,0,1,7,1965,0,0,1,3,1,1,1,3,1,0,0,0,0,0
487,12.072541252905701,5,2968,1,2,70,486,12243,1484,0,36,7,0,3,6,1971,224,0,1,4,1,0,1,3,1,180,0,0,0,0
488,11.982929094216,5,3368,0,2,60,290,10800,1766,0,36,4,0,1,4,1900,142,648,1,3,1,0,1,3,1,0,0,0,0,0
489,11.3621025752356,4,1260,1,1,21,115,1526,630,1,7,7,0,3,8,1970,0,0,0,3,1,1,0,4,1,0,0,0,0,0
490,11.6526874073454,5,1568,1,1,21,264,2665,616,1,32,7,24,2,6,1976,141,688,0,3,1,0,0,3,1,0,0,0,0,0
491,11.798104407203901,6,2384,1,1,79,238,9490,958,0,56,7,0,1,7,1941,0,620,1,3,0,1,1,2,1,0,0,0,0,32
492,12.0598033260287,6,2184,1,2,105,728,15578,728,0,0,7,0,1,5,2006,0,728,1,4,1,0,1,3,0,0,0,0,0,0
493,11.951180395901401,5,2538,1,1,70,363,7931,1269,0,48,7,0,1,6,1960,0,0,1,3,1,0,1,3,1,0,0,0,0,0
494,11.4219060665831,5,1076,1,1,50,190,5784,886,1,13,7,20,1,8,1938,144,0,1,4,0,0,0,3,1,0,0,0,0,80
495,10.4602421081905,4,1440,0,0,60,225,7879,720,0,59,7,523,1,5,1920,0,0,0,3,1,0,0,3,0,0,0,0,0,115
496,12.9715404876697,8,6428,1,2,89,1969,12692,3228,0,14,7,75,1,5,1992,264,0,2,5,1,1,1,4,1,0,0,0,0,291
497,12.122691036591101,7,2846,1,1,60,697,9120,1133,0,58,7,100,1,6,1925,0,687,1,5,1,1,1,3,1,0,0,0,0,0
498,11.775289729437699,5,1763,1,1,65,414,7800,899,0,5,7,0,1,7,1967,64,0,1,5,1,0,1,4,1,0,0,1,0,0
499,11.6952470217642,5,1824,1,1,70,522,7535,912,0,22,7,285,1,7,1958,12,0,1,2,1,0,1,3,1,0,0,0,0,0
500,11.635143097694499,6,1890,1,1,21,316,1890,672,1,34,7,28,1,5,1973,144,546,0,3,1,0,0,3,1,0,0,0,0,0
501,12.3313828364956,7,2634,1,2,75,466,9803,866,0,3,7,108,1,5,2005,0,902,1,4,1,0,0,4,1,0,0,0,0,0
502,11.849397701591402,5,2428,1,2,70,420,9170,1214,0,42,7,0,1,7,1965,0,0,1,5,0,1,1,3,1,0,0,0,0,184
503,12.5741819670946,7,3302,1,2,100,254,15602,1801,0,13,7,54,1,8,1959,0,0,1,3,1,1,1,3,1,161,0,0,1,0
504,11.898187865760901,6,2177,1,2,24,103,2308,855,0,35,7,0,1,5,1974,260,467,1,3,1,0,1,3,1,0,0,0,0,0
505,11.7320609948869,5,2920,1,2,60,960,7596,960,1,57,7,0,1,5,1952,0,1000,1,4,0,0,0,3,1,0,0,0,0,0
506,12.278393307109802,8,2688,1,2,80,397,9554,1065,0,12,7,81,1,5,1993,182,846,1,5,1,0,1,4,1,0,0,0,0,0
507,12.2467346272491,6,2436,1,2,75,1191,7862,1218,0,0,7,102,1,5,2009,0,0,1,5,1,0,0,4,0,0,0,0,0,0
508,11.989159643966598,7,2067,1,2,60,548,9600,689,1,3,7,0,1,9,1928,0,689,1,5,1,0,0,4,1,0,0,0,0,116
509,11.7320609948869,5,2082,1,1,80,50,9600,1041,0,50,7,88,1,6,1959,224,0,1,5,1,1,1,3,1,0,0,0,0,0
510,12.013094508547699,5,2371,1,1,75,178,14559,1363,0,9,6,42,1,7,1951,324,0,1,5,1,1,1,3,1,168,0,0,0,0
511,12.2193096485622,7,2736,1,2,40,1368,6792,1368,0,0,7,35,1,5,2005,132,0,2,5,1,0,1,4,0,0,0,0,0,0
512,11.774520202658698,5,1728,1,2,70,169,9100,864,0,48,7,0,1,5,1958,0,0,1,3,0,1,1,3,1,0,0,0,0,0
513,11.805595078933,6,2164,1,2,71,748,9187,1080,0,24,7,0,1,5,1983,120,0,1,3,1,0,1,3,1,0,0,0,0,158
514,11.477298287327098,5,1557,0,1,55,768,10594,789,0,57,7,0,1,5,1926,0,0,1,2,1,0,1,3,1,0,0,0,1,112
515,12.9063468682812,10,4026,1,3,94,570,12220,2020,0,0,7,54,1,5,2009,156,0,2,5,1,1,1,5,0,0,0,0,0,0
516,11.9703503120091,6,2808,1,2,80,689,10448,1378,0,37,7,104,1,6,1972,0,741,1,3,1,0,1,3,0,0,0,0,0,0
517,12.4874851049684,7,3608,1,3,79,1264,10208,1277,0,12,7,0,1,5,1996,220,1067,2,5,1,0,1,4,1,0,0,0,0,0
518,12.259613412458197,6,2590,1,2,70,88,9531,882,0,9,7,36,2,5,1998,0,914,1,5,1,1,1,3,1,0,1,0,0,0
519,12.3630763943398,7,3356,1,1,53,1276,10918,1276,0,5,7,0,1,9,1926,0,804,1,5,1,0,1,4,1,145,0,0,1,0
520,11.5735500867867,4,1294,0,0,60,0,10800,694,0,8,7,114,0,7,1900,220,600,1,3,1,0,1,3,1,0,0,0,0,210
521,11.918390573078401,6,2488,1,1,90,467,11988,1244,0,50,7,40,1,6,1957,0,0,1,5,0,0,1,3,1,0,0,0,0,0
522,11.9766594812024,6,2668,1,2,50,605,5000,1004,1,56,7,24,1,7,1947,0,660,1,5,0,0,0,3,1,0,0,0,0,36
523,12.6627060402127,7,3777,1,3,95,660,11787,1383,0,10,7,60,1,5,1996,239,1015,2,5,1,1,1,4,1,0,0,0,0,0
524,12.0782392740203,7,2523,1,2,62,1257,7500,1266,0,1,7,144,1,5,2005,38,0,1,5,1,0,0,4,1,0,0,0,0,0
525,11.7905572015685,5,1856,1,1,70,551,13300,928,0,7,7,0,1,7,1956,261,0,1,3,1,0,1,3,1,0,0,0,0,156
526,13.008659261632099,9,4165,1,3,67,122,14948,1476,0,0,7,66,3,5,2008,126,1237,2,5,1,1,1,5,0,0,0,0,0,0
527,11.3621025752356,4,1133,1,0,58,180,9098,605,0,5,7,0,2,7,1920,0,0,1,5,1,1,1,3,1,0,0,0,0,144
528,12.2091877884303,6,4550,1,2,70,816,32668,2515,0,32,3,0,1,3,1957,0,0,1,3,1,1,1,3,0,0,0,0,1,200
529,12.072541252905701,6,2970,1,2,85,678,10200,1509,0,19,7,0,3,5,1988,224,0,1,5,1,1,1,4,0,0,0,0,0,0
530,11.759785542901799,6,1973,1,2,60,611,6155,751,1,9,7,0,2,8,1920,0,611,1,5,0,0,0,3,1,0,0,0,0,84
531,11.5852461265499,5,827,1,1,60,0,7200,827,0,3,4,0,0,7,1955,0,0,1,5,1,0,1,3,1,0,0,0,0,0
532,10.5789797978574,1,334,0,0,50,0,5000,334,0,57,7,0,0,3,1946,0,0,1,2,1,0,1,2,1,0,0,0,0,0
533,12.089538829274199,8,2121,1,2,74,707,9056,707,0,2,7,35,3,5,2004,100,707,1,5,1,0,1,4,1,0,0,0,0,0
534,11.5852461265499,5,2464,1,0,70,148,7000,820,0,17,7,0,4,7,1910,85,527,1,3,1,1,1,3,1,0,0,0,0,148
535,12.144197241812101,7,2604,1,2,57,880,8924,880,0,9,7,155,3,5,1998,120,844,1,5,1,0,1,4,1,0,1,0,0,0
536,11.619535200028501,4,1728,1,2,73,264,12735,864,0,36,7,0,1,5,1972,216,0,1,3,1,0,1,3,1,0,0,0,0,0
537,11.9703503120091,5,2210,1,1,72,378,11553,1159,0,38,7,0,1,5,1968,466,0,1,3,1,0,1,3,1,0,0,1,0,0
538,12.513557345278098,8,3182,1,2,70,223,11423,1601,0,8,7,0,3,5,2001,180,0,1,5,1,1,1,4,1,0,1,0,0,0
539,12.6603279178078,9,3676,1,3,85,578,14601,1838,0,3,7,68,3,5,2006,270,0,1,5,1,1,1,5,1,0,0,0,0,0
540,12.421184025147099,8,3254,1,3,89,969,11000,997,0,7,7,56,1,5,2000,0,1288,2,5,1,0,1,4,1,0,0,0,0,0
541,12.270220465353901,7,3330,1,2,78,379,10140,1680,0,10,3,73,1,5,1998,78,0,1,5,0,1,1,4,1,0,0,0,0,0
542,11.798104407203901,7,1490,1,1,34,0,4058,767,0,9,7,40,3,5,1998,120,0,1,5,1,1,0,3,1,0,0,0,0,0
543,12.0988492847421,7,2150,1,2,58,100,17104,664,0,0,7,24,3,5,2006,100,832,1,5,1,1,1,4,0,0,0,0,0,0
544,12.341477282536399,7,3387,1,3,80,0,13837,1377,0,18,7,0,1,5,1988,0,806,1,4,1,0,1,4,1,0,0,0,0,0
545,12.254862809699599,6,2700,1,2,70,765,8737,915,0,57,7,38,1,7,1923,0,720,1,5,1,0,1,3,1,0,0,0,0,0
546,11.771436160121699,5,1536,1,2,54,149,7244,768,0,37,7,0,3,7,1970,104,0,1,5,1,1,1,3,1,0,0,0,0,0
547,11.736069016284402,5,1650,1,2,49,0,8235,825,1,13,7,50,1,7,1955,140,0,1,3,0,1,0,3,1,0,0,0,0,0
548,12.479909311159899,7,3006,1,2,75,912,9375,912,0,5,7,182,1,5,2003,182,1182,1,5,1,0,0,4,1,0,0,0,0,0
549,11.849397701591402,6,2138,1,2,53,510,4043,1069,0,31,7,55,1,6,1977,0,0,1,3,1,0,1,3,0,200,0,0,0,0
550,11.6307085006266,5,1856,1,1,50,620,6000,928,1,51,7,0,1,6,1957,0,0,1,4,1,0,0,3,1,0,0,0,0,0
551,12.450977688625901,8,3426,1,3,87,1709,11146,1717,0,3,7,39,3,5,2006,169,0,2,5,1,0,1,4,1,0,0,0,0,0
552,11.589886506106401,4,1126,1,2,67,0,8777,1126,0,6,7,96,0,5,1949,0,0,1,5,0,0,1,4,1,0,0,0,0,0
553,12.556729517143301,7,3044,1,3,85,132,10625,1006,0,4,7,62,1,5,2003,320,1040,2,5,1,1,1,4,1,0,0,0,0,0
554,11.635143097694499,5,2041,1,1,58,993,6380,1048,1,56,7,0,1,6,1922,0,0,1,3,1,0,0,3,1,0,0,0,0,116
555,11.856515169360302,5,2184,1,1,69,197,14850,1092,0,49,7,0,1,5,1957,268,0,1,3,1,1,1,3,1,122,0,0,0,0
556,11.589886506106401,4,1973,1,1,60,0,11040,897,0,56,7,47,1,6,1920,0,439,0,4,1,0,0,3,1,0,0,0,0,120
557,12.072541252905701,7,2175,1,2,57,125,21872,729,0,11,7,22,4,5,1996,264,717,1,5,1,0,1,3,1,0,0,0,0,0
558,12.3630763943398,7,2931,1,2,43,1374,3196,1557,0,2,7,20,4,5,2003,143,0,1,5,1,0,1,4,1,0,0,0,0,0
559,11.7076695417627,5,2784,1,2,72,90,11341,1392,0,14,4,0,1,6,1957,0,0,1,3,1,1,1,3,1,95,0,1,0,0
560,12.0435537160324,5,2778,1,2,77,195,10010,1389,0,31,7,38,3,5,1974,240,0,1,4,1,1,1,3,1,0,0,0,0,0
561,11.589886506106401,5,1992,1,0,63,706,13907,996,0,39,7,0,1,6,1940,144,0,1,5,1,1,1,3,1,0,0,0,0,0
562,12.1281111040605,6,2837,1,2,66,1163,21780,1163,0,58,7,36,2,7,1918,72,511,1,5,1,0,1,3,1,144,0,0,0,0
563,12.498742259493001,7,3390,1,2,89,367,13346,1166,0,6,7,40,1,5,1992,0,1129,2,5,1,1,1,4,1,0,0,0,0,0
564,11.759785542901799,6,2453,0,1,66,806,6858,841,0,60,7,66,1,4,1915,0,806,1,3,1,1,1,2,1,0,0,0,0,136
565,12.6915804613119,9,3626,1,3,77,1122,11198,1134,0,1,7,39,1,5,2005,144,1370,2,5,1,0,1,5,1,0,0,0,0,0
566,12.273731294004,7,3052,1,2,70,1515,10171,1535,0,6,7,0,1,5,2004,0,0,2,5,1,0,1,4,1,0,0,0,0,0
567,12.665394426429,8,3628,1,2,79,55,12327,1496,0,0,5,40,4,8,1983,349,636,1,5,1,1,1,4,1,0,0,0,0,0
568,11.820116003810101,5,1886,1,2,73,0,7032,943,0,27,7,0,4,5,1979,42,0,1,3,1,1,1,3,1,0,0,0,0,0
569,11.867798786962302,5,3456,1,2,74,1497,13101,1728,0,43,7,0,1,5,1965,0,0,1,3,1,0,1,3,1,0,0,0,0,0
570,11.6952470217642,6,1728,1,1,60,450,7332,864,0,47,7,0,1,6,1959,168,0,1,5,1,1,1,4,0,0,0,0,0,0
571,12.3216309861644,7,2538,1,2,83,846,13159,846,0,0,7,114,3,5,2009,208,846,1,4,1,0,1,4,0,0,0,0,0,0
